0 1 630.1302 310.6886 51.9479 105.1412
0 2 687.2705 322.8721 53.5932 108.4689
0 3 57.56 168.3829 22.954 53.8528
0 4 705.028 281.3549 42.468 108.2209
0 5 691.7807 313.8245 40.9666 98.8127
1 1 624.3648 308.9887 51.726 104.6865
1 2 680.9399 320.9315 53.3448 107.9643
1 3 60.1741 168.6949 23.0822 54.0401
1 4 699.0446 280.0483 42.4441 107.8303
1 5 685.7077 311.7987 40.7569 98.3946
1 6 740.5559 349.0832 42.1341 106.07
1 7 741.0451 333.9169 38.1325 87.3056
2 1 617.4747 306.8844 51.4516 104.1247
2 2 673.3446 318.5695 53.0425 107.3495
2 3 63.3641 169.0755 23.2383 54.2689
2 4 691.7427 278.4541 42.415 107.3533
2 5 678.2971 309.3274 40.501 97.885
2 6 735.1009 346.9143 43.6001 106.5802
2 7 735.1261 331.9572 38.1419 87.62
3 1 610.0774 304.5748 51.1505 103.5079
3 2 665.1617 315.999 52.7132 106.6788
3 3 66.8644 169.493 23.4089 54.5201
3 4 683.7297 276.7046 42.383 106.8296
3 5 670.1654 306.6158 40.2202 97.3262
3 6 728.4453 344.2676 45.3895 107.2029
3 7 727.9029 329.5659 38.1531 88.0038
4 1 602.5455 302.2337 50.8443 102.8804
4 2 656.8357 313.3757 52.3763 105.9917
4 3 70.4875 169.925 23.5849 54.78
4 4 675.435 274.8937 42.35 106.2874
4 5 661.7513 303.8155 39.9292 96.7481
4 6 721.1249 341.3678 47.3302 107.8726
4 7 719.9764 326.9418 38.1651 88.4256
4 8 742.7391 297.0133 33.6731 101.9516
5 1 594.9741 299.9537 50.5444 102.2646
5 2 648.5346 310.7666 52.0398 105.3054
5 3 74.1462 170.3612 23.7624 55.0424
5 4 667.0584 273.065 42.3167 105.74
5 5 653.2655 301.0096 39.635 96.1642
5 6 713.4888 338.3812 49.2599 108.5195
5 7 711.7712 324.2256 38.1774 88.8629
5 8 736.9149 295.265 33.6168 101.547
6 1 587.3409 297.7454 50.2515 101.6633
6 2 640.2906 308.1844 51.7054 104.6232
6 3 77.805 170.7975 23.94 55.305
6 4 658.6821 271.2363 42.2833 105.1926
6 5 644.8083 298.2597 39.3408 95.58
6 6 705.6307 335.4016 51.0073 109.0551
6 7 703.4847 321.4825 38.19 89.305
6 8 729.8074 293.1312 33.5486 101.0532
7 1 579.5951 295.5588 49.9594 101.064
7 2 632.0581 305.6141 51.3712 103.9414
7 3 81.4638 171.2338 24.1176 55.5676
7 4 650.3063 269.4075 42.25 104.645
7 5 636.404 295.6134 39.047 94.9958
7 6 697.5108 332.4836 52.3782 109.3701
7 7 695.1979 318.7394 38.2026 89.7471
7 8 722.0077 290.7895 33.4742 100.5114
7 9 747.5964 322.0634 32.4504 104.5759
8 1 571.7686 293.3441 49.6625 100.455
8 2 623.8234 303.0499 51.037 103.2587
8 3 85.1225 171.67 24.295 55.83
8 4 641.9312 267.5787 42.2167 104.0974
8 5 628.0713 293.108 38.7534 94.4119
8 6 689.0678 329.6335 53.2346 109.3809
8 7 686.9109 315.9964 38.215 90.1888
8 8 713.9339 288.3654 33.3971 99.9508
8 9 740.5978 318.8424 37.6469 105.3472
9 1 563.9655 291.0874 49.3596 99.8338
9 2 615.6086 300.4919 50.7026 102.5752
9 3 88.7812 172.1062 24.4724 56.0924
9 4 633.5567 265.75 42.1833 103.55
9 5 619.8101 290.7434 38.46 93.8281
9 6 680.3773 326.8172 53.5726 109.0793
9 7 678.624 313.2534 38.2274 90.63
9 8 705.7804 285.9176 33.3188 99.385
9 9 731.8121 315.3214 42.7133 105.6853
10 1 556.3342 288.822 49.0555 99.21
10 2 607.4575 297.9431 50.3684 101.8918
10 3 92.44 172.5425 24.65 56.355
10 4 625.1821 263.9213 42.15 103.0026
10 5 611.6013 288.4822 38.1667 93.2442
10 6 671.6432 323.9709 53.5235 108.5348
10 7 670.337 310.5125 38.2374 91.0615
10 8 697.6269 283.4699 33.24 98.8192
10 9 722.1692 311.9144 46.7577 105.552
11 1 549.0171 286.6106 48.7583 98.6002
11 2 599.4055 295.4154 50.036 101.2112
11 3 96.0988 172.9789 24.8276 56.6176
11 4 616.8071 262.0925 42.1167 102.455
11 5 603.4212 286.2768 37.8733 92.66
11 6 663.0781 321.0407 53.2581 107.843
11 7 662.0484 307.7785 38.2383 91.4602
11 8 689.4737 281.0224 33.1612 98.253
11 9 712.4746 308.818 49.386 105.1063
12 1 542.0782 284.506 48.4749 98.0181
12 2 591.4416 292.9343 49.7082 100.5395
12 3 99.7575 173.4153 25.005 56.88
12 4 608.4312 260.2637 42.0833 101.9074
12 5 595.2529 284.0939 37.58 92.0758
