1 1 699.2265 337.0799 34.3199 102.2489
2 1 695.1097 335.2564 34.215 101.8266
3 1 690.0854 333.0315 34.0862 101.3108
4 1 684.5715 330.5904 33.9444 100.7441
5 1 678.8639 328.0638 33.7978 100.1574
5 2 739.5677 342.8927 40.4748 117.6607
6 1 673.1 325.5125 33.65 99.565
6 2 733.4812 341.5715 40.3673 117.3201
7 1 667.336 322.9612 33.5022 98.9725
7 2 726.0537 339.9583 40.2357 116.9036
8 1 661.5716 320.4098 33.3542 98.3797
8 2 717.9027 338.1872 40.0907 116.4462
9 1 655.8066 317.8583 33.2058 97.7866
9 2 709.465 336.3538 39.9399 115.9728
10 1 650.0549 315.3049 33.0563 97.1926
10 2 700.9818 334.4917 39.7874 115.495
10 3 758.5835 372.5699 18.4005 103.5868
11 1 644.3502 312.7451 32.9021 96.5962
11 2 692.6295 332.5927 39.635 115.0171
11 3 754.4671 369.9402 24.9633 105.8385
12 1 638.7655 310.1696 32.7353 95.9935
12 2 684.6074 330.6003 39.4826 114.5388
12 3 749.3448 366.8574 31.4898 108.0088
13 1 633.4031 307.5649 32.545 95.3793
13 2 677.1975 328.4353 39.33 114.06
13 3 743.581 363.6561 36.5114 109.5561
14 1 628.3433 304.9205 32.3228 94.7493
14 2 670.6211 326.0362 39.1774 113.5812
14 3 737.4641 360.5339 39.4511 110.2773
15 1 623.5854 302.2364 32.069 94.1035
15 2 664.8783 323.4035 39.025 113.1029
15 3 731.172 357.5273 40.6942 110.3329
16 1 619.0486 299.5232 31.7921 93.4462
16 2 659.7473 320.5992 38.8726 112.625
16 3 724.8151 354.6035 40.9627 110.009
17 1 614.6308 296.794 31.5027 92.7826
17 2 654.9461 317.702 38.72 112.1471
17 3 718.4325 351.7126 40.845 109.535
18 1 610.2602 294.0583 31.208 92.1167
18 2 650.2753 314.7674 38.5674 111.6688
18 3 712.0425 348.8313 40.615 109.0171
18 4 757.3488 393.4922 21.4178 109.9814
19 1 605.9036 291.3208 30.9116 91.45
19 2 645.6425 311.8216 38.415 111.19
19 3 705.6525 345.9502 40.385 108.4987
19 4 753.4798 392.101 28.5202 110.4203
20 1 601.5475 288.5837 30.615 90.7833
20 2 641.0097 308.8756 38.2626 110.7112
20 3 699.2625 343.0689 40.1551 107.9796
20 4 748.6308 390.316 36.3431 110.9439
21 1 597.1915 285.8468 30.3184 90.1167
21 2 636.3771 305.9298 38.1101 110.2329
21 3 692.8727 340.1872 39.9254 107.4599
21 4 743.0641 388.1886 43.3043 111.495
22 1 592.8352 283.11 30.022 89.45
22 2 631.7732 302.9821 37.9583 109.7498
22 3 686.4831 337.305 39.6963 106.9401
22 4 736.9556 385.7484 48.2213 112.032
23 1 588.4788 280.3733 29.7258 88.7833
23 2 627.2677 300.0271 37.8089 109.2489
23 3 680.1238 334.424 39.4679 106.4204
23 4 730.432 383.0399 50.8406 112.5396
24 1 584.1228 277.6367 29.43 88.1167
24 2 623.0092 297.0537 37.6645 108.7025
24 3 673.8673 331.548 39.24 105.9013
24 4 723.642 380.1476 51.6961 113.0211
25 1 579.7671 274.9 29.1342 87.45
25 2 619.2079 294.0459 37.5286 108.0719
25 3 667.8697 328.684 39.0121 105.3829
25 4 716.7087 377.1561 51.6003 113.4883
26 1 575.4111 272.1632 28.838 86.7833
26 2 616.0291 290.9917 37.4038 107.3273
26 3 662.3519 325.8416 38.7837 104.865
26 4 709.7616 374.1181 51.1286 113.9363
27 1 571.0546 269.4263 28.5416 86.1166
27 2 613.473 287.891 37.2904 106.4688
27 3 657.4873 323.0285 38.5546 104.3471
27 4 702.9447 371.0452 50.5505 114.3355
28 1 566.6975 266.689 28.245 85.4497
28 2 611.3744 284.7561 37.1855 105.5268
28 3 653.2761 320.2443 38.3249 103.8287
28 4 696.4986 367.9129 49.9814 114.6159
29 1 562.3404 263.9512 27.9484 84.7825
29 2 609.5229 281.6028 37.0855 104.5398
29 3 649.5448 317.4813 38.095 103.3096
29 4 690.7402 364.6705 49.4294 114.6758
30 1 557.9839 261.2133 27.652 84.115
30 2 607.7695 278.4425 36.9872 103.535
30 3 646.0723 314.7293 37.865 102.7899
30 4 685.9185 361.2777 48.9004 114.4355
31 1 553.6279 258.4758 27.3558 83.4475
31 2 606.0446 275.2801 36.8892 102.525
31 3 642.7025 311.9816 37.635 102.2701
31 4 682.0339 357.7347 48.3946 113.8946
31 5 760.125 371.1233 15.5437 108.2308
32 1 549.2722 255.7386 27.06 82.7803
32 2 604.3196 272.1175 36.7908 101.515
32 3 639.3625 309.2352 37.4051 101.7504
32 4 678.8376 354.0813 47.9058 113.1327
32 5 757.2092 369.1768 20.2916 108.6486
33 1 544.9162 253.0017 26.7642 82.1134
33 2 602.5945 268.9549 36.6928 100.505
33 3 636.0227 306.489 37.1754 101.2313
33 4 676.0125 350.3682 47.4261 112.2513
33 5 753.6365 366.7911 25.0209 108.9812
34 1 540.5459 250.2768 26.4762 81.4432
34 2 600.8695 265.7925 36.5951 99.495
34 3 632.6831 303.7431 36.9463 100.7129
34 4 673.3337 346.6315 46.95 111.3228
34 5 749.6944 364.1577 28.6733 109.0902
35 1 536.1274 247.5925 26.2162 80.7614
35 2 599.1137 262.6368 36.4976 98.485
35 3 629.344 300.9975 36.7179 100.195
35 4 670.6971 342.8882 46.475 110.3808
35 5 745.5907 361.4155 30.8322 108.9329
35 7 760.3197 433.9501 15.4213 124.2214
36 1 531.5877 245.0108 26.027 80.0498
36 2 597.2519 259.5041 36.4 97.475
36 3 626.0053 298.2519 36.49 99.6771
36 4 668.0599 339.1454 46 109.4392
36 5 741.4287 358.6335 31.7732 108.568
36 6 758.4402 390.895 19.3795 120.5022
36 7 757.1706 433.7022 20.9726 124.0861
37 1 526.8225 242.6192 25.9695 79.283
37 2 595.1218 256.4297 36.3024 96.465
37 3 622.667 295.506 36.2621 99.1587
37 4 665.4225 335.4028 45.525 108.4972
37 5 737.2564 355.8444 32.0144 108.0869
37 6 757.0294 390.3858 22.1098 120.4088
37 7 752.9925 433.0673 27.1121 123.8821
38 1 521.7499 240.4866 26.0911 78.4411
38 2 592.4942 253.4635 36.205 95.455
38 3 619.3288 292.7598 36.0337 98.6396
38 4 662.785 331.6597 45.05 107.555
38 5 733.0803 353.0529 31.9783 107.56
38 6 755.2223 389.7054 25.3185 120.2769
38 7 747.7634 431.731 32.6294 123.5826
39 1 516.3451 238.6343 26.3869 77.535
39 2 589.1893 250.6442 36.1076 94.445
39 3 615.9904 290.0133 35.8046 98.1199
39 4 660.1475 327.9163 44.575 106.6128
39 5 728.9037 350.261 31.8617 107.0196
39 6 753.0198 388.808 28.525 120.0882
39 7 741.5042 429.4609 36.621 123.1658
40 1 510.63 237.0455 26.7977 76.6115
40 2 585.2073 247.9715 36.01 93.435
40 3 612.6515 287.2667 35.5749 97.6001
40 4 657.51 324.1728 44.1 105.6708
40 5 724.7275 347.4694 31.745 106.4787
40 6 750.3239 387.5941 31.2483 119.8105
40 7 734.4632 426.296 38.8892 122.6352
41 1 504.5801 235.7447 27.2377 75.7542
41 2 580.7284 245.4066 35.9124 92.425
41 3 609.3122 284.5202 35.345 97.0804
41 4 654.8725 320.4296 43.625 104.7292
41 5 720.5513 344.6774 31.6283 105.9371
41 6 747.026 385.9738 33.1742 119.4161
41 7 727.2546 422.5685 39.832 122.0222
42 1 498.0872 234.8286 27.629 75.0633
42 2 575.962 242.9152 35.815 91.4196
42 3 605.9724 281.774 35.115 96.5613
42 4 652.235 316.6862 43.15 103.7872
42 5 716.3746 341.8846 31.5117 105.395
42 6 743.1447 383.954 34.2654 118.9061
42 7 720.6533 418.7119 40.06 121.3649
43 1 491.043 234.3925 27.9244 74.6115
43 2 571.0218 240.498 35.7176 90.4299
43 3 602.6325 279.0281 34.885 96.0429
43 4 649.5975 312.9425 42.675 102.845
43 5 712.1972 339.0914 31.395 104.8529
43 6 738.835 381.6407 34.7438 118.3109
43 7 715.2833 415.0409 40.0049 120.69
44 1 483.4614 234.4247 28.1158 74.4021
44 2 565.8801 238.2157 35.62 89.4799
44 3 599.2925 276.2825 34.6551 95.525
44 4 646.96 309.1989 42.2 101.9029
44 5 708.0195 336.2985 31.2783 104.3113
44 6 734.2942 379.1689 34.8918 117.6697
44 7 711.349 411.6589 39.8672 120.01
45 1 475.4852 234.8004 28.231 74.3711
45 2 560.4222 236.1705 35.5224 88.6033
45 3 595.9527 273.5369 34.4254 95.0071
45 4 644.3225 305.4556 41.725 100.9612
45 5 703.8421 333.5065 31.1617 103.7704
45 6 729.6622 376.6339 34.9088 117.0103
45 7 708.7509 408.5156 39.7292 119.33
46 1 467.2964 235.3612 28.3053 74.4364
46 2 554.5337 234.448 35.425 87.8267
46 3 592.6131 270.791 34.1963 94.4887
46 4 641.685 301.7126 41.25 100.02
46 5 699.6654 330.7154 31.045 103.2301
46 6 725.0036 374.0801 34.8871 116.3459
46 7 707.3373 405.4916 39.5908 118.65
47 1 459.0236 235.995 28.3633 74.5401
47 2 548.2079 233.0511 35.3273 87.153
47 3 589.2739 268.0448 33.9679 93.9696
47 4 639.0277 297.9815 40.7747 99.0826
47 5 695.4892 327.9246 30.9283 102.6899
47 6 720.3447 371.526 34.865 115.6819
47 7 707.0246 402.5022 39.4528 117.97
48 1 450.7264 236.6504 28.4167 74.655
48 2 541.5422 231.9007 35.2285 86.5622
48 3 585.935 265.2983 33.74 93.4499
48 4 636.3024 294.2916 40.2984 98.1578
48 5 691.313 325.1335 30.8117 102.1496
48 6 715.6856 368.9719 34.8429 115.0181
48 7 707.6641 399.5104 39.315 117.29
49 1 442.4291 237.3062 28.47 74.77
49 2 534.646 230.901 35.1275 86.0349
49 3 582.5961 262.5517 33.5121 92.9301
49 4 633.4054 290.7059 39.8196 97.2654
49 5 687.1362 322.3415 30.695 101.6087
49 6 711.0264 366.4182 34.8212 114.3541
49 7 708.9579 396.5057 39.1772 116.61
50 1 434.1313 237.9625 28.5233 74.885
50 2 527.571 229.9941 35.0227 85.5666
50 3 579.225 259.8107 33.2851 92.4048
50 4 630.1902 287.3136 39.336 96.4337
50 5 682.9588 319.5486 30.5783 101.0671
50 6 706.3678 363.8648 34.8 113.6897
50 7 710.6044 393.4943 39.0392 115.93
51 1 425.8333 238.6188 28.5767 75
51 2 520.3251 229.1592 34.9127 85.1612
51 3 575.7438 257.0889 33.0619 91.8605
51 4 626.5418 284.1844 38.846 95.6852
51 5 678.7812 316.7554 30.4617 100.525
51 6 701.7094 361.3113 34.7788 113.0249
51 7 712.3904 390.4803 38.9008 115.25
52 1 417.5353 239.2746 28.63 75.115
52 2 512.928 228.3816 34.7975 84.8136
52 3 571.9855 254.4155 32.8499 91.2681
52 4 622.4604 281.3182 38.3496 95.0198
52 5 674.6038 313.9626 30.345 99.9829
52 6 697.065 358.7459 34.7571 112.36
52 7 714.2172 387.4659 38.7628 114.57
53 1 409.2376 239.93 28.6833 75.23
53 2 505.4197 227.6461 34.6785 84.5081
53 3 567.7137 251.8314 32.659 90.5857
53 4 618.0607 278.6454 37.8484 94.4154
53 5 670.427 311.1706 30.2283 99.4413
53 6 692.4689 356.1415 34.735 111.6951
53 7 716.0445 384.4519 38.6251 113.89
54 1 400.9402 240.5854 28.7367 75.345
54 2 497.851 226.9328 34.5572 84.2248
54 3 562.7427 249.369 32.4971 89.7804
54 4 613.4894 276.0769 37.3447 93.8437
54 5 666.2508 308.379 30.1116 98.9004
54 6 687.996 353.4397 34.7129 111.0303
54 7 717.8955 381.4191 38.4876 113.21
55 1 392.6431 241.2412 28.79 75.46
55 2 490.2582 226.2281 34.4347 83.95
55 3 557.0726 247.0281 32.3641 88.8517
55 4 608.85 273.5497 36.84 93.285
55 5 662.0745 305.5872 29.9947 98.3601
55 6 683.7527 350.5582 34.6913 110.3659
55 7 719.8274 378.321 38.35 112.53
56 1 384.3639 241.882 28.8413 75.5716
56 2 482.6585 225.5258 34.3116 83.6779
56 3 550.889 244.7764 32.2524 87.8322
56 4 604.1908 271.0342 36.335 92.73
56 5 657.8975 302.795 29.8775 97.8199
56 6 679.8223 347.4319 34.6703 109.7019
56 7 721.9639 375.0584 38.2124 111.85
57 1 376.1396 242.4763 28.8853 75.6713
57 2 475.0593 224.824 34.1884 83.4063
57 3 544.4285 242.5726 32.1522 86.7635
57 4 599.5317 268.5183 35.83 92.175
57 5 653.7197 300.0026 29.76 97.2796
57 6 676.2049 344.0605 34.6497 109.0381
57 7 724.4802 371.4912 38.0749 111.17
58 1 368.0484 242.9591 28.911 75.741
58 2 467.4602 224.1227 34.0653 83.1354
58 3 537.8585 240.3875 32.0569 85.675
58 4 594.8725 266.0028 35.3251 91.62
58 5 649.5416 297.2106 29.6425 96.7387
58 6 672.8171 340.5084 34.6287 108.3741
58 7 727.5142 367.5098 37.9372 110.49
59 1 360.1881 243.2513 28.9026 75.7551
59 2 459.8613 223.4217 33.9425 82.8651
59 3 531.2446 238.2283 31.9631 84.5906
59 4 590.2135 263.4876 34.8203 91.065
59 5 645.364 294.4189 29.5253 96.1971
59 6 669.5533 336.8586 34.6071 107.7097
59 7 731.0663 363.1147 37.7992 109.81
60 1 352.6124 243.3141 28.8476 75.6932
60 2 452.2624 222.7206 33.82 82.595
60 3 524.5897 236.1397 31.8692 83.5402
60 4 585.5546 260.9726 34.3159 90.51
60 5 641.1871 291.6272 29.4084 95.655
60 6 666.3388 333.1699 34.585 107.045
60 7 734.929 358.4223 37.6602 109.1269
61 1 345.2807 243.1882 28.746 75.5551
61 2 444.6638 222.0194 33.6976 82.3249
61 3 517.831 234.2286 31.775 82.575
61 4 580.896 258.4575 33.8119 89.955
61 5 637.0108 288.8351 29.2917 95.1129
61 6 663.1393 329.4702 34.5629 106.3803
61 7 738.756 353.5889 37.519 108.4331
62 1 338.0872 242.9643 28.6102 75.3609
62 2 437.0651 221.3181 33.575 82.0546
62 3 510.8805 232.6463 31.6808 81.7676
62 4 576.2374 255.9424 33.3081 89.4
62 5 632.8346 286.0428 29.175 94.5713
62 6 659.9613 325.7794 34.5412 105.7159
62 7 742.0558 348.7483 37.3724 107.7124
63 1 330.938 242.7173 28.4559 75.1365
63 2 429.4762 220.6176 33.4524 81.7837
63 3 503.6688 231.5118 31.5869 81.1747
63 4 571.5787 253.4274 32.8041 88.845
63 5 628.6579 283.2502 29.0583 94.0304
63 6 656.8549 322.1189 34.52 105.0519
63 7 744.2511 343.9957 37.2149 106.9423
64 1 323.8067 242.4639 28.2945 74.8996
64 2 421.9218 219.9195 33.33 81.5121
64 3 496.196 230.8253 31.4931 80.7965
64 4 566.9198 250.9122 32.2997 88.29
64 5 624.4805 280.4579 28.9417 93.4901
64 6 653.9279 318.5354 34.4988 104.3881
64 7 744.911 339.3887 37.0423 106.1051
65 1 316.7276 242.1729 28.1322 74.6578
65 2 414.4544 219.2276 33.2076 81.24
65 3 488.5316 230.4678 31.3992 80.5758
65 4 562.2608 248.3967 31.7949 87.735
65 5 620.3094 277.6735 28.825 92.9499
65 6 651.3337 315.0942 34.4771 103.7241
65 7 744.0361 334.9276 36.8547 105.2012
66 1 309.7894 241.7726 27.9734 74.4123
66 2 407.1479 218.5482 33.085 80.9679
66 3 480.7637 230.288 31.305 80.4398
66 4 557.5834 245.8886 31.2956 87.1759
66 5 616.1611 274.9147 28.7083 92.4096
66 6 649.1929 311.8471 34.455 103.0597
66 7 742.0342 330.5738 36.6563 104.2485
67 1 303.1257 241.156 27.8215 74.16
67 2 400.0607 217.8865 32.9624 80.6963
67 3 472.9545 230.1787 31.2108 80.3374
67 4 552.8434 243.4074 30.8153 86.6027
67 5 612.0704 272.2192 28.5917 91.8687
67 6 647.5063 308.7943 34.4329 102.395
67 7 739.4075 326.2795 36.4519 103.2695
68 1 296.836 240.2442 27.6788 73.8985
68 2 393.1998 217.2337 32.84 80.4254
68 3 465.1331 230.09 31.1169 80.245
68 4 547.9453 240.9938 30.3834 85.9938
68 5 608.086 269.6407 28.475 91.3271
68 6 646.1535 305.8844 34.4112 101.7303
68 7 736.481 322.013 36.245 102.28
69 1 290.9201 239.0371 27.5448 73.6277
69 2 386.5231 216.5633 32.7176 80.1551
69 3 457.3115 230.001 31.0231 80.1526
69 4 542.7543 238.705 30.041 85.3187
69 5 604.2456 267.2215 28.3583 90.785
69 6 644.9812 303.0522 34.39 101.0659
69 7 733.3357 317.7658 36.0375 101.2874
70 1 285.2785 237.613 27.4171 73.3507
70 2 379.9915 215.8222 32.595 79.885
70 3 449.4899 229.9116 30.9292 80.06
70 4 537.1649 236.5856 29.8204 84.5534
70 5 600.5491 264.9621 28.2417 90.2429
70 6 643.8807 300.2511 34.3688 100.4019
70 7 729.9146 313.5421 35.8303 100.295
71 1 279.7849 236.0721 27.2928 73.0709
71 2 373.6023 214.9397 32.4724 79.615
71 3 441.6684 229.8221 30.835 79.9674
71 4 531.1547 234.6511 29.7215 83.7083
71 5 596.9581 262.8204 28.125 89.7013
71 6 642.8014 297.459 34.3471 99.7381
71 7 726.1178 309.35 35.6234 99.3025
72 1 274.3558 234.4903 27.1712 72.7892
72 2 367.3703 213.8611 32.35 79.3449
72 3 433.8473 229.7328 30.7408 79.875
72 4 524.7747 232.8946 29.7119 82.8325
72 5 593.424 260.7426 28.0083 89.1604
72 6 641.7225 294.667 34.325 99.0741
72 7 721.9452 305.1891 35.4166 98.3097
73 1 268.9635 232.9125 27.054 72.5033
73 2 361.2856 212.5857 32.2276 79.0746
73 3 426.0358 229.6413 30.6469 79.7826
73 4 518.0418 231.3407 29.7506 82.0112
73 5 589.9125 258.69 27.8917 88.6201
73 6 640.6436 291.8748 34.3029 98.4097
73 7 717.4966 301.0508 35.2097 97.3166
74 1 263.6212 231.3787 26.9469 72.2068
74 2 355.3239 211.1695 32.105 78.8037
74 3 418.2561 229.5412 30.5531 79.69
74 4 510.8841 230.0647 29.8083 81.3432
74 5 586.4075 256.645 27.775 88.0799
74 6 639.5644 289.0825 34.2813 97.745
74 7 712.8991 296.9248 35.0025 96.3234
75 1 258.3717 229.9262 26.8589 71.8906
75 2 349.4711 209.688 31.9824 78.5321
75 3 410.5567 229.4191 30.4592 79.5974
75 4 503.2149 229.1382 29.8717 80.899
75 5 582.9026 254.5998 27.6583 87.5396
75 6 638.4541 286.2971 34.2603 97.0803
75 7 708.2425 292.8035 34.795 95.3303
76 1 253.2483 228.5843 26.7974 71.5476
76 2 343.7689 208.2077 31.86 78.26
76 3 403.0063 229.2561 30.365 79.505
76 4 495.0521 228.5529 29.935 80.6825
76 5 579.3779 252.5592 27.5417 86.9987
76 6 637.2382 283.5357 34.2397 96.4159
76 7 703.5687 288.6838 34.5874 94.3375
77 1 248.251 227.3529 26.7622 71.1778
77 2 338.3091 206.7773 31.7375 77.9879
77 3 395.6593 229.0376 30.2708 79.4126
77 4 486.5268 228.2179 29.9984 80.633
77 5 575.7848 250.5347 27.425 86.4571
77 6 635.7562 280.8348 34.2187 95.7519
77 7 698.895 284.5642 34.38 93.345
78 1 243.346 226.2023 26.7466 70.7886
78 2 333.1702 205.4273 31.6147 77.7163
78 3 388.5159 228.7637 30.177 79.32
78 4 477.8063 228.0179 30.062 80.6734
78 5 572.0188 248.5518 27.3083 85.915
78 6 633.7812 278.2458 34.1971 95.0881
78 7 694.2164 280.4604 34.1738 92.3578
79 1 238.4905 225.0953 26.7416 70.3892
79 2 328.3518 204.1577 31.4916 77.4454
79 3 381.5223 228.449 30.0834 79.2274
79 4 469.0088 227.8716 30.1258 80.7492
79 5 567.9314 246.6463 27.1916 85.3729
79 6 631.1351 275.8088 34.175 94.4241
79 7 689.5209 276.4109 33.9714 91.3884
80 1 233.6544 224.0057 26.7413 69.9859
