0 1 706.6498 363.2674 45.4408 107.5148
0 2 625.8179 321.2265 47.4146 107.147
0 3 657.4027 318.9231 37.8752 104.198
0 4 621.3205 277.3739 38.8952 108.4227
0 5 670.3338 309.6328 37.5839 101.467
0 6 724.0753 354.2633 43.7398 100.9628
0 7 723.7201 335.3718 46.78 112.465
0 8 727.2997 315.9001 34.5466 99.7878
0 9 740.9856 306.5964 35.9967 98.3729
1 1 700.8718 360.4994 43.2664 107.7298
1 2 620.4838 319.6693 46.5099 106.7756
1 3 652.1528 317.4768 38.1222 103.8719
1 4 616.0766 276.0595 38.7142 107.9302
1 5 664.881 307.9068 37.4314 101.1624
1 6 716.4769 352.0793 43.0989 100.1568
1 7 718.1731 332.9362 46.78 111.9225
1 8 721.7847 314.548 34.4782 99.247
1 9 735.3817 305.1363 35.8541 97.8729
2 1 693.9434 357.4452 41.9356 108.1152
2 2 613.9742 317.769 45.406 106.3223
2 3 645.7452 315.7113 38.4232 103.474
2 4 609.6766 274.4564 38.4933 107.3296
2 5 658.2259 305.8011 37.2454 100.7906
2 6 707.3127 349.4373 42.3462 99.1896
2 7 711.4041 329.978 46.7785 111.2642
2 8 715.0558 312.8976 34.3951 98.5868
2 9 728.5434 303.3548 35.6806 97.2628
3 1 686.4747 354.4478 41.9225 108.6731
3 2 606.8304 315.6837 44.1946 105.8249
3 3 638.713 313.7737 38.7533 103.0375
3 4 602.6529 272.6979 38.2509 106.6711
3 5 650.9219 303.4912 37.0413 100.3828
3 6 697.5333 346.5982 41.5954 98.171
3 7 703.9777 326.7781 46.7719 110.5536
3 8 707.6724 311.086 34.3041 97.8617
3 9 721.0397 301.4001 35.4909 96.5932
3 10 751.4086 388.9606 30.3889 118.9591
4 1 678.8564 351.6324 43.0381 109.3402
4 2 599.4354 313.525 42.9408 105.31
4 3 631.4333 311.7683 39.0949 102.5859
4 4 595.3819 270.8781 38 105.99
4 5 643.3612 301.1008 36.83 99.9609
4 6 687.9355 343.7733 40.9613 97.198
4 7 696.2946 323.5837 46.7522 109.8472
4 8 700.0301 309.2104 34.21 97.1108
4 9 713.2725 299.3769 35.295 95.9004
4 10 745.5977 387.7989 36.1023 118.5843
4 11 757.7771 358.2942 19.9154 119.4322
5 1 671.2441 348.9677 44.7392 110.0136
5 2 591.9961 311.352 41.8187 104.7906
5 3 624.0817 309.7436 39.4397 102.1303
5 4 588.0393 269.0401 37.7467 105.3021
5 5 635.7262 298.6873 36.6167 99.5353
5 6 678.9692 341.0786 40.5191 96.3277
5 7 688.5435 320.5781 46.7081 109.1874
5 8 692.3125 307.3164 34.115 96.3528
5 9 705.4286 297.334 35.0971 95.2013
5 10 738.0076 385.8739 40.9424 118.1444
5 11 753.5866 357.1565 26.1078 120.8888
5 12 760.4506 325.3802 14.6831 96.717
6 1 663.709 346.4137 46.5008 110.556
6 2 584.598 309.2011 41.0565 104.2727
6 3 616.7301 307.7191 39.7841 101.675
6 4 580.697 267.2016 37.4933 104.6138
6 5 628.0917 296.2737 36.4033 99.11
6 6 670.7393 338.544 40.2781 95.5712
6 7 680.8026 317.8752 46.6303 108.6009
6 8 684.595 305.4225 34.02 95.5951
6 9 697.5845 295.2914 34.8987 94.5029
6 10 729.1323 383.2065 43.9209 117.6808
6 11 748.0694 355.5755 32.2724 122.227
6 12 756.6291 324.3415 20.455 98.2092
7 1 656.2747 343.9528 47.9151 110.8127
7 2 577.2575 307.1009 41.0806 103.7576
7 3 609.3782 305.6945 40.1281 101.2197
7 4 573.355 265.3625 37.24 103.925
7 5 620.4571 293.8595 36.19 98.6847
7 6 663.0501 336.1275 40.185 94.8982
7 7 673.0715 315.4752 46.5185 108.0877
7 8 676.8775 303.5288 33.925 94.8376
7 9 689.7401 293.2492 34.6996 93.805
7 10 719.5087 380.0022 45.1403 117.2164
7 11 741.4324 353.5623 37.0271 123.0611
7 12 751.66 322.981 26.2269 99.6264
8 1 648.9667 341.5902 48.7401 110.6696
8 2 569.9073 305.0829 42.254 103.2452
8 3 602.026 303.6695 40.4719 100.7641
8 4 566.013 263.5234 36.9867 103.2362
8 5 612.8222 291.4445 35.9767 98.2591
8 6 655.6523 333.7748 40.1718 94.2702
8 7 665.3472 313.298 46.3815 107.6284
8 8 669.1523 301.6332 33.8303 94.0837
8 9 681.8959 291.207 34.4999 93.1071
8 10 709.5383 376.5112 45.2971 116.7565
8 11 733.9477 351.1843 39.8282 123.255
8 12 745.7655 321.3537 30.7242 100.5986
9 1 641.7851 339.3261 48.9758 110.1269
9 2 562.3418 303.1523 44.4197 102.7309
9 3 594.6738 301.644 40.8159 100.3081
9 4 558.6707 261.6849 36.7333 102.5479
9 5 605.1867 289.0294 35.7633 97.8331
9 6 648.3697 331.4471 40.1901 93.66
9 7 657.6267 311.2413 46.2309 107.1983
